accepted_replan_count,collision_count,completion_step,completion_time_truncated,episode_index,event_counts,executor_arrival_step,executor_invalid_count,formal_training_run,found_step,max_steps,maximum_switch_distance,mean_replan_interval,mean_switch_distance,method,obstacle_event_count,obstacle_route_impacted_count,optimizer_invocation_count,partial_reallocation_attempt_count,partial_reallocation_success_count,partial_reallocation_success_rate,path_tracking_error,post_found_executor_delay_truncated,reject_reason_counts,rejected_replan_count,replan_count,runtime_seconds,same_agent_switch_within_10_steps,scenario_id,scenario_seed,status,steps_completed,success,target_found_time_truncated,target_route_source_counts,total_switch_distance,waypoint_stale_count,waypoint_switch_count
15,0,,400,1,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 1, ""OBSTACLE_DISCOVERED"": 40, ""PERIODIC_REFRESH"": 4}",,1,False,,400,16.97056274847714,26.666666666666668,7.338979774724964,Event-BSER-phase1b2_corrected,40,29,28,23,12,0.5217391304347826,2.6552714159867,400,"{""NO_REPLAN_EVENT"": 351, ""OBSTACLE_OFF_ROUTE"": 10, ""REJECT_EVENT_COOLDOWN"": 11, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 2, ""REJECT_NO_ASSIGNMENT_CHANGE"": 11}",385,15,776.0386200000066,1,unknown_validation_m20_0001,2729,OK,400,False,400,{},124.76265617032439,0,17
2,245,,400,2,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 4, ""OBSTACLE_DISCOVERED"": 10, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 369}",,4,False,,400,0.0,30.5,0.0,Event-BSER-phase1b2_corrected,10,8,83,82,1,0.012195121951219513,3.736270839231352,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 78, ""NO_REPLAN_EVENT"": 25, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 291, ""REJECT_NO_ASSIGNMENT_CHANGE"": 3}",398,2,567.3833573000156,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},0.0,369,0
2,260,,400,3,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 6, ""OBSTACLE_DISCOVERED"": 13, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 369}",,6,False,,400,0.0,27.5,0.0,Event-BSER-phase1b2_corrected,13,11,88,87,1,0.011494252873563218,3.826960570356414,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 81, ""NO_REPLAN_EVENT"": 25, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 286, ""REJECT_NO_ASSIGNMENT_CHANGE"": 5}",398,2,565.3129727999913,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},0.0,369,0
4,0,,400,0,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 7, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 1}",,7,False,,400,18.867962264113206,41.25,12.184442216957283,Event-BSER-phase1b2_corrected,3,0,13,8,2,0.25,3.630716856421574,400,"{""NO_REPLAN_EVENT"": 380, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 6}",396,4,817.220754000009,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},48.73776886782913,1,4
5,0,,400,1,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 7, ""OBSTACLE_DISCOVERED"": 1, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 1}",,7,False,,400,18.867962264113206,61.2,12.462578727773975,Event-BSER-phase1b2_corrected,1,1,14,9,3,0.3333333333333333,3.623272021063587,400,"{""NO_REPLAN_EVENT"": 382, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 6}",395,5,624.061698400008,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},62.31289363886987,1,5
4,0,,400,2,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 1, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4}",,1,False,,400,16.1245154965971,75.0,11.446269104904834,Event-BSER-phase1b2_corrected,3,0,6,1,1,1.0,3.472631558803875,400,"{""NO_REPLAN_EVENT"": 387, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 2}",396,4,698.7164593000198,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},68.677614629429,0,6
4,0,,400,3,"{""BELIEF_SHIFT"": 5, ""EXECUTOR_INVALID"": 1, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4}",,1,False,,400,16.1245154965971,75.0,11.446269104904834,Event-BSER-phase1b2_corrected,3,0,6,1,1,1.0,3.4736729120324457,400,"{""NO_REPLAN_EVENT"": 387, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 2}",396,4,630.798803600017,0,unknown_validation_m20_0002,2730,OK,400,False,400,{},68.677614629429,0,6
8,0,262,262,0,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 2, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 2, ""PERIODIC_REFRESH"": 2, ""TARGET_FOUND"": 1}",146,2,False,145,400,23.40939982143925,25.0,10.970480891495997,Event-BSER-phase1b2_corrected,2,2,8,4,3,0.75,2.1730200557001327,1,"{""NO_REPLAN_EVENT"": 249, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",254,8,319.4098787000403,0,unknown_validation_m20_0003,2731,OK,262,True,145,"{""PUBLIC_HANDOFF_TARGET"": 1, ""standby:y02"": 5}",120.67528980645596,0,11
7,0,,400,1,"{""BELIEF_SHIFT"": 105, ""EXECUTOR_INVALID"": 1, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 1, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",146,1,False,145,400,23.40939982143925,33.57142857142857,11.996996830732744,Event-BSER-phase1b2_corrected,1,1,12,2,2,1.0,2.036458488244605,1,"{""NO_REPLAN_EVENT"": 290, ""REJECT_EVENT_COOLDOWN"": 97, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 6}",393,7,356.5802309999708,0,unknown_validation_m20_0003,2731,OK,400,False,145,"{""PUBLIC_HANDOFF_TARGET"": 1, ""standby:y02"": 102, ""standby:y03"": 1}",119.96996830732743,0,10
9,0,,400,2,"{""BELIEF_SHIFT"": 88, ""EXECUTOR_INVALID"": 2, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 3, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",123,2,False,122,400,23.40939982143925,37.333333333333336,13.005679529294005,Event-BSER-phase1b2_corrected,3,1,13,3,3,1.0,2.347727192920173,1,"{""NO_REPLAN_EVENT"": 304, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 80, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5}",391,9,302.012378000014,0,unknown_validation_m20_0003,2731,OK,400,False,122,"{""PUBLIC_HANDOFF_TARGET"": 1, ""standby:y02"": 23, ""standby:y03"": 64}",156.06815435152805,0,12
7,0,313,313,3,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 45, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 5, ""PERIODIC_REFRESH"": 3, ""TARGET_FOUND"": 1}",146,45,False,145,400,22.825424421026653,28.571428571428573,16.737889187586198,Event-BSER-phase1b2_corrected,5,4,51,47,3,0.06382978723404255,2.254240611349767,1,"{""NO_REPLAN_EVENT"": 256, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 1, ""REJECT_NO_ASSIGNMENT_CHANGE"": 44}",306,7,286.5144539999892,0,unknown_validation_m20_0003,2731,OK,313,True,145,"{""PUBLIC_HANDOFF_TARGET"": 2, ""standby:y02"": 5, ""standby:y03"": 1}",117.16522431310338,0,7
10,0,,400,0,"{""BELIEF_SHIFT"": 5, ""OBSTACLE_DISCOVERED"": 32, ""PERIODIC_REFRESH"": 4}",,0,False,,400,20.09975124224178,35.5,8.977104101313527,Event-BSER-phase1b2_corrected,32,12,16,11,7,0.6363636363636364,3.017822184348231,400,"{""NO_REPLAN_EVENT"": 359, ""OBSTACLE_OFF_ROUTE"": 20, ""REJECT_EVENT_COOLDOWN"": 5, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 2, ""REJECT_NO_ASSIGNMENT_CHANGE"": 4}",390,10,547.4474211999914,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},107.72524921576233,0,12
11,0,309,309,1,"{""BELIEF_SHIFT"": 7, ""EXECUTOR_INVALID"": 1, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 10, ""PERIODIC_REFRESH"": 3, ""TARGET_FOUND"": 1}",103,1,False,102,400,15.748015748023622,27.272727272727273,9.971113714497664,Event-BSER-phase1b2_corrected,10,6,12,7,5,0.7142857142857143,1.8954545192003585,1,"{""NO_REPLAN_EVENT"": 288, ""OBSTACLE_OFF_ROUTE"": 4, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_NO_ASSIGNMENT_CHANGE"": 2}",298,11,304.7469700999791,0,unknown_validation_m20_0004,2732,OK,309,True,102,"{""PUBLIC_HANDOFF_TARGET"": 2, ""standby:y02"": 5, ""standby:y03"": 1}",99.71113714497663,0,10
9,0,,400,2,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 124, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 15, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",103,124,False,102,400,15.748015748023622,33.333333333333336,12.187750314501923,Event-BSER-phase1b2_corrected,15,12,134,130,5,0.038461538461538464,1.62066863208854,1,"{""ATOMIC_REJECT_MISSING_LOCAL_CANDIDATES"": 123, ""NO_REPLAN_EVENT"": 258, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 1, ""REJECT_NO_ASSIGNMENT_CHANGE"": 2}",391,9,327.4675730000017,0,unknown_validation_m20_0004,2732,OK,400,False,102,"{""PUBLIC_HANDOFF_TARGET"": 1, ""standby:y02"": 128}",85.31425220151345,0,7
10,0,392,392,3,"{""BELIEF_SHIFT"": 6, ""EXECUTOR_INVALID"": 1, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 3, ""TARGET_FOUND"": 1}",103,1,False,102,400,15.748015748023622,30.0,10.006016747435856,Event-BSER-phase1b2_corrected,8,5,11,6,4,0.6666666666666666,1.767318953513628,1,"{""NO_REPLAN_EVENT"": 373, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 4, ""REJECT_NO_ASSIGNMENT_CHANGE"": 2}",382,10,300.2339425999671,0,unknown_validation_m20_0004,2732,OK,392,True,102,"{""PUBLIC_HANDOFF_TARGET"": 1, ""standby:y02"": 5}",100.06016747435856,0,10
7,263,,400,0,"{""BELIEF_SHIFT"": 234, ""EXECUTOR_INVALID"": 283, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 9, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",,283,False,1,400,20.223748416156685,12.0,8.80827220861573,Event-BSER-phase1b2_corrected,9,6,293,287,3,0.010452961672473868,1.1779050392571138,399,"{""ATOMIC_REJECT_MISSING_LOCAL_CANDIDATES"": 283, ""NO_REPLAN_EVENT"": 38, ""REJECT_EVENT_COOLDOWN"": 68, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",393,7,338.674205599993,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""PUBLIC_HANDOFF_TARGET"": 2, ""standby:y02"": 44, ""standby:y03"": 316}",79.27444987754157,0,9
7,263,,400,1,"{""BELIEF_SHIFT"": 234, ""EXECUTOR_INVALID"": 283, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 9, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",,283,False,1,400,20.223748416156685,12.0,8.80827220861573,Event-BSER-phase1b2_corrected,9,6,293,287,3,0.010452961672473868,1.1778664014785258,399,"{""ATOMIC_REJECT_MISSING_LOCAL_CANDIDATES"": 283, ""NO_REPLAN_EVENT"": 38, ""REJECT_EVENT_COOLDOWN"": 68, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",393,7,337.3213711999706,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""PUBLIC_HANDOFF_TARGET"": 2, ""standby:y02"": 44, ""standby:y03"": 316}",79.27444987754157,0,9
7,263,,400,2,"{""BELIEF_SHIFT"": 234, ""EXECUTOR_INVALID"": 283, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 9, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",,283,False,1,400,20.223748416156685,12.0,8.80827220861573,Event-BSER-phase1b2_corrected,9,6,293,287,3,0.010452961672473868,1.177805380686991,399,"{""ATOMIC_REJECT_MISSING_LOCAL_CANDIDATES"": 283, ""NO_REPLAN_EVENT"": 38, ""REJECT_EVENT_COOLDOWN"": 68, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",393,7,328.17376509995665,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""PUBLIC_HANDOFF_TARGET"": 2, ""standby:y02"": 44, ""standby:y03"": 316}",79.27444987754157,0,9
7,264,,400,3,"{""BELIEF_SHIFT"": 234, ""EXECUTOR_INVALID"": 283, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 9, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1}",,283,False,1,400,20.223748416156685,12.0,8.80827220861573,Event-BSER-phase1b2_corrected,9,6,293,287,3,0.010452961672473868,1.177727533078211,399,"{""ATOMIC_REJECT_MISSING_LOCAL_CANDIDATES"": 283, ""NO_REPLAN_EVENT"": 38, ""REJECT_EVENT_COOLDOWN"": 68, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",393,7,294.8990988000296,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""PUBLIC_HANDOFF_TARGET"": 2, ""standby:y02"": 44, ""standby:y03"": 316}",79.27444987754157,0,9
